"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"3581",0.332097479708605,9.3,0.00240977567536197,0.332097479708605,9.3,0.0504828578728559,0.247548167305725,8.85,0.0063898267234367
"3582",0.332097479708605,9.3,0.00368523626010306,0.332097479708605,9.3,0.0570618261244969,0.247548167305725,8.85,0.00609616945712284
"3583",0.332097479708605,9.3,0.00245710610676752,0.332097479708605,9.3,0.0390101850707062,0.247548167305725,8.85,0.00617971398212433
"3584",0.206879755914453,6,0.0111583245675329,0.206879755914453,6,0.0993509618832599,0.247548167305725,8.85,0.0061601775521233
"3585",0.000236449097680618,0,-1.7692668868526e-05,0.000236449097680618,0,-0.000706652193517641,0.247548167305725,8.85,0.00612727666070231
"3586",0.332097479708605,9.3,0.00335180346564913,0.332097479708605,9.3,0.0755967594562821,0.247548167305725,8.85,0.00640783929027342
"3587",0.332097479708605,9.3,0.00031594370985904,0.332097479708605,9.3,0.00412730960920873,0.247548167305725,8.85,0.00686748647649336
"3588",0.332097479708605,9.3,0.00682296169534463,0.332097479708605,9.3,0.172539193204977,0.247548167305725,8.85,0.000942847231608091
"3589",0.332097479708605,9.3,0.00137477810442504,0.332097479708605,9.3,0.0728118897091681,0.247548167305725,8.85,0.00608822071028217
"3590",0.332097479708605,9.3,0.00470628060214569,0.332097479708605,9.3,0.0949799936123957,0.247548167305725,8.85,0.00615302431403218
"3591",0.0394340148438373,6.2,0.000576405818818972,0.0394340148438373,6.2,0.00873486076472591,0.187574616707844,6.75,0.00116251467129243
"3592",0.332097479708605,9.3,0.00570999062497475,0.332097479708605,9.3,0.141356847440093,0.247548167305725,8.85,0.00577366088594345
"3593",0.332097479708605,9.3,0.00131533965646063,0.332097479708605,9.3,0.0216719971029633,0.247548167305725,8.85,0.00147102778640389
"3594",0.332097479708605,9.3,0.00683131380903493,0.332097479708605,9.3,0.138774676950055,0.247548167305725,8.85,0.00610522243628053
"3595",0.332097479708605,9.3,0.00104773227807396,0.332097479708605,9.3,0.0105045344816977,0.247548167305725,8.85,0.0064122157675735
"3596",0.332097479708605,9.3,0.000279696237846639,0.332097479708605,9.3,0.00521053604152139,0.247548167305725,8.85,0.00633020819078776
"3597",0.000236449097680618,0,-7.22029746482309e-05,0.000236449097680618,0,0.000380943531756502,0.247548167305725,8.85,0.00588844605667796
"3598",0.34685871611866,7.85,0.00038558103252933,0.34685871611866,7.85,0.00221527326889329,0.247548167305725,8.85,0.00163334414779702
"3599",0.34685871611866,7.85,0.000361305293436792,0.34685871611866,7.85,0.00274716736864853,0.247548167305725,8.85,0.00629317988149229
"3600",0.34685871611866,7.85,0.000323008861694284,0.34685871611866,7.85,0.0015489021268804,0.247548167305725,8.85,0.00652641699985635
"3601",0.34685871611866,7.85,0.000217673329793397,0.34685871611866,7.85,-0.0001468413359495,0.247548167305725,8.85,0.0076652497490709
"3602",0.433750664907721,10.4,0.000548314286416678,0.433750664907721,10.4,0.00164867133432848,0.187574616707844,6.75,0.00134702501149318
"3603",0.34685871611866,7.85,0.000431219849519739,0.34685871611866,7.85,0.00242077721914267,0.247548167305725,8.85,0.00623263857768272
"3604",0.34685871611866,7.85,0.000394270831098569,0.34685871611866,7.85,0.00129631506042811,0.191463734445536,7.95,0.00690287516284265
"3605",0.34685871611866,7.85,0.000411827183921149,0.34685871611866,7.85,0.00153485057508383,0.191463734445536,7.95,0.00721374343288077
"3606",0.34685871611866,7.85,0.00037140953270535,0.34685871611866,7.85,0.00173993848665447,0.191463734445536,7.95,0.00723733546469227
"3607",0.34685871611866,7.85,0.00178256911852379,0.34685871611866,7.85,0.0733956252423178,0.191463734445536,7.95,0.00271152320039016
"3608",0.34685871611866,7.85,0.00179666503755341,0.34685871611866,7.85,0.0725430903903262,0.191463734445536,7.95,0.00743093149855882
"3609",0.000236449097680618,0,-3.91557695767444e-05,0.000236449097680618,0,3.19981628165017e-05,0.191463734445536,7.95,0.00265125746050047
